BillNo,Date,Time,Description,Quantity,Rate,Amount
123237,28/03/2014,14:15:06,HIT COCKROAC,1,128,128
123237,28/03/2014,14:15:06,PEDIASURE 20,1,285,285
123237,28/03/2014,14:15:06,CORNETTO BUT,1,35,35
123237,28/03/2014,14:15:06,CORNETTO CHO,1,45,45
123237,28/03/2014,14:15:06,BRITANNIA OR,1,10,10
123238,28/03/2014,14:17:38,GENERAL     ,2,20,40
123238,28/03/2014,14:17:38,CORNETTO  35,3,35,105
123239,28/03/2014,14:23:01,SURF EXCEL B,1,96,96
123239,28/03/2014,14:23:01,VIM BAR 400G,1,23,23
123239,28/03/2014,14:23:01,KHARATA     ,1,130,130
123240,28/03/2014,14:25:21,LAYS 10/   ,1,10,10
123240,28/03/2014,14:25:21,CADBURY GEMS,1,15,15
123241,28/03/2014,14:28:04,CORNETTO  35,3,35,105
123242,28/03/2014,14:29:34,SNICKERS SIN,1,15,15
123242,28/03/2014,14:29:34,SNICKERS SIN,1,30,30
123242,28/03/2014,14:29:34,CORNETTO CHO,1,45,45
123243,28/03/2014,14:30:10,SPRITE 750ML,1,35,35
123244,28/03/2014,14:32:55,MILK 500ML  ,1,21,21
123245,28/03/2014,14:33:32,VIJAYA SUNFL,1,87,87
123246,28/03/2014,14:41:46,CARRY BAG   ,1,3,3
123246,28/03/2014,14:41:46,GENERAL     ,1,20,20
123246,28/03/2014,14:41:46,ELITE CAKE 1,1,30,30
123246,28/03/2014,14:41:46,KAMAL NAMKEE,1,15,15
123246,28/03/2014,14:41:46,KINLEY SODA ,1,18,18
123246,28/03/2014,14:41:46,SURF EXCEL A,1,224,224
123247,28/03/2014,14:43:01,MILK 500ML  ,1,21,21
123247,28/03/2014,14:43:01,HERITAGE CUR,1,40,40
123248,28/03/2014,14:59:04,B RAVA 1KG  ,1,38,38
123248,28/03/2014,14:59:04,EGG         ,12,4,48
123249,28/03/2014,15:00:02,OREO BISKUIT,1,20,20
123250,28/03/2014,15:05:15,CORNETTO  35,1,35,35
123250,28/03/2014,15:05:15,BRITANNIA 50,1,10,10
123251,28/03/2014,15:07:37,CADBURY DAIR,1,5,5
123252,28/03/2014,15:08:35,MTR BADAM DR,1,35,35
123253,28/03/2014,15:13:56,CADBURY GEMS,1,10,10
123253,28/03/2014,15:13:56,PIM POM LOLL,2,5,10
123253,28/03/2014,15:13:56,KISSAN MIXED,1,24,24
123253,28/03/2014,15:13:56,GOOD DAY CHO,1,35,35
123253,28/03/2014,15:13:56,BRITANNIA MI,1,14,14
123253,28/03/2014,15:13:56,BRITANNIA OR,1,10,10
123253,28/03/2014,15:13:56,MAAZA 200ML ,2,12,24
123253,28/03/2014,15:13:56,KAMAL NAMKEE,1,15,15
123254,28/03/2014,15:19:11,COCONUT 1P  ,1,16,16
123254,28/03/2014,15:19:11,MOONG DALL 2,1,24,24
123254,28/03/2014,15:19:11,BRU GREEN LA,1,60,60
123254,28/03/2014,15:19:11,EXO DISHWASH,1,42,42
123254,28/03/2014,15:19:11,SURF EXCEL 5,1,93,93
123254,28/03/2014,15:19:11,SURF EXCEL A,1,114,114
123255,28/03/2014,15:25:25,KINLEY WATER,1,20,20
123255,28/03/2014,15:25:25,COCACOLA 75,1,35,35
123255,28/03/2014,15:25:25,KURKURE 20/,1,20,20
123255,28/03/2014,15:25:25,KURKURE 20/,1,20,20
123256,28/03/2014,15:32:50,CADBURY PERK,2,5,10
123256,28/03/2014,15:32:50,HORLICKS BIS,1,18,18
123256,28/03/2014,15:32:50,NESTLE KITKA,1,20,20
123257,28/03/2014,15:35:09,EGG         ,12,4,48
123257,28/03/2014,15:35:09,BRITANNIA NI,1,10,10
123257,28/03/2014,15:35:09,HALDIRAM`S 8,1,10,10
123257,28/03/2014,15:35:09,HERITAGE PAN,1,70,70
123257,28/03/2014,15:35:09,LAYS 35/   ,1,35,35
123257,28/03/2014,15:35:09,LAYS 20/   ,1,20,20
123257,28/03/2014,15:35:09,BRITANNIA WH,1,26,26
123257,28/03/2014,15:35:09,BRITANNIA BU,1,13,13
123257,28/03/2014,15:35:09,SUGAR 1KG   ,1,34,34
123257,28/03/2014,15:35:09,MASOOR DAL 1,1,66,66
123257,28/03/2014,15:35:09,WHISPER ULTR,1,140,140
123257,28/03/2014,15:35:09,MAGGI CURRY ,1,15,15
123257,28/03/2014,15:35:09,MAGGI MASALA,1,15,15
123257,28/03/2014,15:35:09,MTR UPMA INS,1,35,35
123257,28/03/2014,15:35:09,DARK FANTASY,1,30,30
123257,28/03/2014,15:35:09,GOOD KNIGHT ,2,58,116
123258,28/03/2014,15:36:40,COCONUT 1P  ,1,16,16
123258,28/03/2014,15:36:40,SURF EXCEL A,1,224,224
123258,28/03/2014,15:36:40,FEAST FRUTTA,2,20,40
123259,28/03/2014,15:38:01,GENERAL     ,2,5,10
123259,28/03/2014,15:38:01,NESTLE MILKY,1,10,10
123259,28/03/2014,15:38:01,COCACOLA TI,1,25,25
123259,28/03/2014,15:38:01,LAYS 10/   ,1,10,10
123259,28/03/2014,15:38:01,LAYS 15/   ,1,15,15
123260,28/03/2014,15:38:14,KINLEY WATER,1,20,20
123261,28/03/2014,15:41:05,GENERAL     ,1,25,25
123261,28/03/2014,15:41:05,GLUCOND 100,1,22,22
123262,28/03/2014,16:47:25,AASIRVAAD AT,1,210,210
123263,28/03/2014,17:06:22,SUGAR 1KG   ,1,34,34
123263,28/03/2014,17:06:22,EGG         ,6,4,24
123263,28/03/2014,17:06:22,MILK 500ML  ,2,21,42
123263,28/03/2014,17:06:22,W F BAKING P,1,18,18
123263,28/03/2014,17:06:22,LAYS 10/   ,1,10,10
123263,28/03/2014,17:06:22,CHUDUVA 500G,1,22,22
123264,28/03/2014,17:07:20,WHISPER ULTR,1,80,80
123264,28/03/2014,17:07:20,MILK 500ML  ,3,21,63
123264,28/03/2014,17:07:20,GENERAL     ,2,18,36
123264,28/03/2014,17:07:20,C C DOSA BAT,1,51,51
123265,28/03/2014,17:09:25,GENERAL     ,1,10,10
123265,28/03/2014,17:09:25,KURKURE 10/,1,10,10
123266,28/03/2014,17:16:24,POLO BIG 5/,1,5,5
123266,28/03/2014,17:16:24,THUMS UP 1.5,1,52,52
123267,28/03/2014,17:19:16,KINLEY WATER,2,30,60
123268,28/03/2014,17:43:32,NESTLE FRESH,2,50,100
123268,28/03/2014,17:43:32,MILK 500ML  ,2,21,42
123269,28/03/2014,18:47:08,EGG         ,12,4,48
123270,28/03/2014,18:48:54,CARRY BAG   ,1,3,3
123270,28/03/2014,18:48:54,SUNDROP 1LTR,1,170,170
123270,28/03/2014,18:48:54,TOOR DALL 50,1,42,42
123270,28/03/2014,18:48:54,HERITAGE CUR,1,40,40
123271,28/03/2014,18:51:25,MILK 500ML  ,2,21,42
123272,28/03/2014,18:51:40,MILK 500ML  ,1,21,21
123273,28/03/2014,18:51:59,GROUND NUT 2,1,22,22
123273,28/03/2014,18:51:59,BRITANNIA WH,1,26,26
123274,28/03/2014,18:52:38,MILK 500ML  ,1,21,21
123275,28/03/2014,18:54:37,LAYS 10/   ,5,10,50
123276,28/03/2014,18:58:08,LAYS 10/   ,2,10,20
123277,28/03/2014,19:00:59,BRITANNIA BR,1,26,26
123277,28/03/2014,19:00:59,MILK 500ML  ,1,21,21
123277,28/03/2014,19:00:59,MAAZA 200ML ,1,12,12
123278,28/03/2014,19:02:38,CARRY BAG   ,1,3,3
123278,28/03/2014,19:02:38,COCACOLA 75,1,35,35
123278,28/03/2014,19:02:38,KAMAL PAPAD ,1,22,22
123278,28/03/2014,19:02:38,CURD CHILLIE,1,35,35
123278,28/03/2014,19:02:38,TAMRIND 200G,1,22,22
123278,28/03/2014,19:02:38,LEHAR 30/  ,1,30,30
123278,28/03/2014,19:02:38,HALDIRAM`S 8,1,10,10
123278,28/03/2014,19:02:38,HERITAGE CUR,1,40,40
123279,28/03/2014,19:03:29,PIM POM LOLL,3,5,15
123279,28/03/2014,19:03:29,FANTA TIN 30,1,25,25
123280,28/03/2014,19:04:22,LAYS 10/   ,2,10,20
123281,28/03/2014,19:05:00,CADBURY GEMS,2,35,70
123282,28/03/2014,19:05:39,HALDIRAM`S 8,5,10,50
123283,28/03/2014,19:06:42,EGG         ,4,4,16
123283,28/03/2014,19:06:42,HALDIRAM`S B,1,25,25
123283,28/03/2014,19:06:42,HALDIRAM`S 8,3,10,30
123283,28/03/2014,19:06:42,BRITANNIA WH,1,26,26
123284,28/03/2014,19:07:08,SUGAR 1KG   ,1,34,34
123284,28/03/2014,19:07:08,KINDER JOY 2,3,35,105
123285,28/03/2014,19:08:52,CADBURY DAIR,1,5,5
123285,28/03/2014,19:08:52,FANTA TIN 30,1,25,25
123285,28/03/2014,19:08:52,KINLEY WATER,1,20,20
123286,28/03/2014,19:09:34,EGG         ,6,4,24
123286,28/03/2014,19:09:34,MAGGI MASALA,1,10,10
123286,28/03/2014,19:09:34,FEAST FRUTTA,1,20,20
123286,28/03/2014,19:09:34,FEAST CHOCOL,1,20,20
123287,28/03/2014,19:17:56,SPRITE TIN 3,3,25,75
123288,28/03/2014,19:18:17,B RAVA 500GM,1,19,19
123288,28/03/2014,19:18:17,MOONG DALL 2,1,24,24
123289,28/03/2014,19:19:14,LAYS 10/   ,1,10,10
123290,28/03/2014,19:21:22,AASIRVAAD AT,1,210,210
123290,28/03/2014,19:21:22,TOOR DALL 1K,1,84,84
123290,28/03/2014,19:21:22,CHANA DALL 5,1,31,31
123291,28/03/2014,19:25:25,MILK 500ML  ,2,21,42
123292,28/03/2014,19:28:13,FEAST CHAOCO,1,30,30
123292,28/03/2014,19:28:13,TOOR DALL 1K,1,84,84
123293,28/03/2014,19:32:33,EVEREST SHAH,1,48,48
123294,28/03/2014,19:43:57,BRITANNIA MU,1,35,35
123295,28/03/2014,19:44:34,MILK 500ML  ,3,21,63
123295,28/03/2014,19:44:34,SPRITE 750ML,1,35,35
123296,28/03/2014,19:49:48,AMUL BUTTER ,1,35,35
123296,28/03/2014,19:49:48,VANILLA ICE ,1,12,12
123296,28/03/2014,19:49:48,GENERAL     ,1,20,20
123296,28/03/2014,19:49:48,COCACOLA TI,1,25,25
123297,28/03/2014,19:51:31,FREEDOM SUNF,1,100,100
123297,28/03/2014,19:51:31,TATA TEA 100,1,31,31
123297,28/03/2014,19:51:31,VIM DISHWASH,1,42,42
123297,28/03/2014,19:51:31,SAFFOLA OATS,2,15,30
123297,28/03/2014,19:51:31,TAMRIND 200G,1,22,22
123297,28/03/2014,19:51:31,HERITAGE PAN,1,70,70
123297,28/03/2014,19:51:31,COPRA BLACK ,1,14,14
123297,28/03/2014,19:51:31,SUNFEAST MAR,1,15,15
123297,28/03/2014,19:51:31,PARACHUTE CO,1,69,69
123297,28/03/2014,19:51:31,LUX CREAMY S,2,40,80
123297,28/03/2014,19:51:31,PEARS125G   ,2,52,104
123297,28/03/2014,19:51:31,BOOST 500G,1,194,194
123298,28/03/2014,19:53:05,LIFEBUOY HAN,1,37,37
123298,28/03/2014,19:53:05,DETTOL KETCH,1,24,24
123299,28/03/2014,19:54:40,SUGAR 1KG   ,1,34,34
123300,28/03/2014,19:56:11,DURGA GHEE 2,1,95,95
123301,28/03/2014,19:58:26,TATA SALT 1K,1,17,17
123301,28/03/2014,19:58:26,SUGAR 500GM ,1,17,17
123301,28/03/2014,19:58:26,ACT II POPCO,1,20,20
123302,28/03/2014,19:58:58,BRITANNIA BR,1,26,26
123302,28/03/2014,19:58:58,CHUDUVA 500G,1,22,22
123303,28/03/2014,19:59:42,IDLI RAVA NO,1,26,26
123304,28/03/2014,20:06:11,IDEA CARD 1/,269,1,269
123305,28/03/2014,20:06:41,PARK AVENUE ,1,40,40
123306,28/03/2014,20:07:30,MAGNUM ICE C,2,85,170
123306,28/03/2014,20:07:30,BRITANNIA BR,2,26,52
123307,28/03/2014,20:08:59,SPRITE 750ML,1,35,35
123307,28/03/2014,20:08:59,HERITAGE CUR,1,20,20
123308,28/03/2014,20:10:39,BRITANNIA GO,1,10,10
123308,28/03/2014,20:10:39,BRITANNIA MA,1,10,10
123308,28/03/2014,20:10:39,ELITE CAKE 1,1,30,30
123308,28/03/2014,20:10:39,BRITANNIA BU,3,13,39
123309,28/03/2014,20:14:41,IDEA CARD 1/,220,1,220
123309,28/03/2014,20:14:41,GENERAL     ,1,51,51
123309,28/03/2014,20:14:41,BRITANNIA BU,2,13,26
123309,28/03/2014,20:14:41,BANANA CHIPS,3,25,75
123310,28/03/2014,20:16:18,IDEA CARD 1/,100,1,100
123311,28/03/2014,20:18:21,BRITANNIA MI,1,22,22
123311,28/03/2014,20:18:21,SUNDROP 1LTR,1,170,170
123312,28/03/2014,20:19:55,SUNDROP PEAN,1,250,250
123312,28/03/2014,20:19:55,CORNETTO  35,1,35,35
123313,28/03/2014,20:22:29,CARRY BAG   ,1,3,3
123313,28/03/2014,20:22:29,GENERAL     ,1,199,199
123313,28/03/2014,20:22:29,COCACOLA TI,1,25,25
123313,28/03/2014,20:22:29,COCACOLA 1.,1,52,52
123313,28/03/2014,20:22:29,MINUTE MAID ,1,60,60
123313,28/03/2014,20:22:29,HERITAGE CUR,2,40,80
123314,28/03/2014,20:25:54,OREO BISCUIT,2,10,20
123314,28/03/2014,20:25:54,MEDIMIX AYUR,1,19,19
123314,28/03/2014,20:25:54,COTTON FLAME,1,7,7
123314,28/03/2014,20:25:54,HALDIRAM`S 8,4,10,40
123315,28/03/2014,20:26:50,CARRY BAG   ,1,3,3
123315,28/03/2014,20:26:50,TIDE 1KG    ,1,39,39
123315,28/03/2014,20:26:50,BRU INSTANT ,1,290,290
123315,28/03/2014,20:26:50,RED LABLE TE,1,30,30
123316,28/03/2014,20:27:17,GOOD DAY JAM,1,15,15
123316,28/03/2014,20:27:17,COCACOLA 75,1,35,35
123317,28/03/2014,20:29:51,CARRY BAG   ,1,3,3
123317,28/03/2014,20:29:51,COPRA POWDER,1,29,29
123317,28/03/2014,20:29:51,WHEAT RAVA M,1,22,22
123317,28/03/2014,20:29:51,BOBBARLU 200,1,18,18
123317,28/03/2014,20:29:51,RED CHILLI 1,1,16,16
123317,28/03/2014,20:29:51,PILLSBURY AT,1,44,44
123317,28/03/2014,20:29:51,PRIYA SAMBAR,1,34,34
123317,28/03/2014,20:29:51,HALDIRAM`S 8,1,10,10
123317,28/03/2014,20:29:51,CHANA POWDER,1,15,15
123317,28/03/2014,20:29:51,FIAMA DIWILL,1,52,52
123317,28/03/2014,20:29:51,FIAMA DIWILL,1,27,27
123317,28/03/2014,20:29:51,KAMAL SALTED,1,22,22
123317,28/03/2014,20:29:51,RICE PAPAD 2,2,20,40
123317,28/03/2014,20:29:51,GARNIER DRY ,1,99,99
123317,28/03/2014,20:29:51,COMFORT FABR,1,42,42
123318,28/03/2014,20:31:31,CARRY BAG   ,1,3,3
123318,28/03/2014,20:31:31,VIM DISHWASH,1,42,42
123318,28/03/2014,20:31:31,DETTOL LIQUI,1,37,37
123318,28/03/2014,20:31:31,MAGNUM ICE C,1,85,85
123318,28/03/2014,20:31:31,GENERAL     ,1,199,199
123319,28/03/2014,20:32:58,CADBURY ECLA,5,1,5
123319,28/03/2014,20:32:58,PAV BUN 200G,1,15,15
123319,28/03/2014,20:32:58,NOTE  BOOK  ,1,1,1
123319,28/03/2014,20:32:58,FABERCASTEL,1,10,10
123319,28/03/2014,20:32:58,FEVICOL     ,1,10,10
123320,28/03/2014,20:34:05,GENERAL     ,1,20,20
123320,28/03/2014,20:34:05,CORNETTO BUT,1,35,35
123320,28/03/2014,20:34:05,CORNETTO CHO,1,45,45
123320,28/03/2014,20:34:05,CORNETTO  35,1,35,35
123321,28/03/2014,20:37:23,AIRTEL CARD ,581,1,581
123321,28/03/2014,20:37:23,GENERAL     ,2,5,10
123321,28/03/2014,20:37:23,EGG         ,12,4,48
123322,28/03/2014,20:39:49,CARRY BAG   ,1,3,3
123322,28/03/2014,20:39:49,PIM POM LOLL,4,5,20
123322,28/03/2014,20:39:49,PAV BUN 200G,1,15,15
123322,28/03/2014,20:39:49,OREO BISCUIT,2,10,20
123322,28/03/2014,20:39:49,KAMAL RAGI P,2,30,60
123322,28/03/2014,20:39:49,MILK 500ML  ,1,21,21
123323,28/03/2014,20:40:56,SPRITE 1.5 L,1,52,52
123323,28/03/2014,20:40:56,RED BULL ENE,2,95,190
123323,28/03/2014,20:40:56,HALDIRAM`S 8,2,10,20
123323,28/03/2014,20:40:56,BOOMER      ,2,6,12
123324,28/03/2014,20:42:18,HERITAGE CUR,1,20,20
123324,28/03/2014,20:42:18,MINUTE MAID ,2,22,44
123325,28/03/2014,20:44:30,MILK 500ML  ,1,21,21
123325,28/03/2014,20:44:30,SUGAR 500GM ,1,17,17
123325,28/03/2014,20:44:30,RED LABLE TE,1,30,30
123326,28/03/2014,20:45:19,BADAM 100GM ,2,74,148
123327,28/03/2014,20:46:40,GENERAL     ,1,20,20
123327,28/03/2014,20:46:40,MILK 500ML  ,1,21,21
123327,28/03/2014,20:46:40,HERITAGE CUR,1,20,20
123327,28/03/2014,20:46:40,HALDIRAM`S B,2,25,50
123327,28/03/2014,20:46:40,PAMPERS 4 LA,1,665,665
123328,28/03/2014,20:47:58,I D KERALA P,1,45,45
123328,28/03/2014,20:47:58,FANTA 750ML ,1,35,35
123328,28/03/2014,20:47:58,KINLEY SODA ,2,18,36
123329,28/03/2014,20:48:52,FANTA 750ML ,1,35,35
123329,28/03/2014,20:48:52,KINLEY WATER,2,20,40
123330,28/03/2014,20:49:19,EGG         ,8,4,32
123331,28/03/2014,20:52:33,AASHIRVAAD A,1,50,50
123331,28/03/2014,20:52:33,CHUDUVA 500G,1,22,22
123332,28/03/2014,20:54:01,CARRY BAG   ,1,3,3
123332,28/03/2014,20:54:01,LAYS 35/   ,1,35,35
123332,28/03/2014,20:54:01,THUMSUP 750M,1,35,35
123332,28/03/2014,20:54:01,HALDIRAM`S 8,2,10,20
123332,28/03/2014,20:54:01,NESTLE FRESH,1,50,50
123332,28/03/2014,20:54:01,HALDIRAM`S 3,1,76,76
123333,28/03/2014,21:00:09,NESTLE FRESH,1,50,50
123334,29/03/2014,9:09:00,ACT II POPCO,1,10,10
123334,29/03/2014,9:09:00,BRITANNIA WH,1,26,26
123334,29/03/2014,9:09:00,CUTTER 18MM ,1,20,20
123335,29/03/2014,9:09:22,BROWN COVERS,1,80,80
123335,29/03/2014,9:09:22,PARLE HIDE &,1,10,10
123336,29/03/2014,9:09:50,TATA SALT 1K,1,17,17
123336,29/03/2014,9:09:50,PUTANALU 200,1,16,16
123337,29/03/2014,9:10:10,LAYS 10/   ,1,10,10
123338,29/03/2014,9:10:22,DAIRY MILK  ,2,2,4
123338,29/03/2014,9:10:22,CADBURY PERK,1,5,5
123339,29/03/2014,9:11:04,TIC TAC MINT,1,10,10
123340,29/03/2014,9:13:23,MIKE BROOM  ,1,60,60
123340,29/03/2014,9:13:23,IDEA CARD 1/,110,1,110
123341,29/03/2014,9:14:26,SUGAR 1KG   ,1,34,34
123342,29/03/2014,9:16:54,EGG         ,12,4,48
123342,29/03/2014,9:16:54,BRITANNIA SA,1,26,26
123343,29/03/2014,9:18:59,CADBURY ECLA,1,1,1
123343,29/03/2014,9:18:59,SAFFOLA GOLD,1,715,715
123343,29/03/2014,9:18:59,BRITANNIA BR,1,26,26
123343,29/03/2014,9:18:59,HERITAGE PAN,1,70,70
123343,29/03/2014,9:18:59,AMUL BUTTER ,1,35,35
123344,29/03/2014,9:21:56,MILK 500ML  ,2,21,42
123345,29/03/2014,9:22:27,LIZOL FLOOR ,1,27,27
123346,29/03/2014,9:22:49,B RAVA 500GM,1,19,19
123347,29/03/2014,9:23:02,BRITANNIA WH,1,26,26
123348,29/03/2014,9:23:39,EGG         ,5,4,20
123349,29/03/2014,9:24:19,B RAVA 1KG  ,1,38,38
123350,29/03/2014,9:24:35,AIRTEL CARD ,100,1,100
123351,29/03/2014,9:25:13,HERITAGE DOO,1,70,70
123351,29/03/2014,9:25:13,PARLE G 250G,2,10,20
123352,29/03/2014,9:27:28,MEERA SHAMPO,1,120,120
123353,29/03/2014,9:32:33,PARLE HIDE &,1,20,20
123354,29/03/2014,9:33:26,KURKURE 20/,1,20,20
123354,29/03/2014,9:33:26,KURKURE 10/,1,10,10
123354,29/03/2014,9:33:26,LAYS 10/   ,1,10,10
123355,29/03/2014,9:33:47,TOOR DALL 1K,1,84,84
123355,29/03/2014,9:33:47,BRITANNIA WH,1,26,26
123356,29/03/2014,9:36:04,BRITANNIA MI,1,26,26
123356,29/03/2014,9:36:04,HERITAGE CUR,1,20,20
123356,29/03/2014,9:36:04,AMUL BUTTER ,2,35,70
123356,29/03/2014,9:36:04,CHANA POWDER,1,36,36
123356,29/03/2014,9:36:04,MILK 500ML  ,2,21,42
123357,29/03/2014,9:36:31,NESTLE BAR O,2,10,20
123358,29/03/2014,9:36:54,GROUND NUT 5,1,53,53
123358,29/03/2014,9:36:54,HERITAGE CUR,1,40,40
123359,29/03/2014,9:37:17,KAMAL STARCH,1,60,60
123360,29/03/2014,9:37:45,RIN SUPEME 4,1,44,44
123360,29/03/2014,9:37:45,WOODEN TOOTH,1,25,25
123361,29/03/2014,9:42:04,SURF EXCEL B,1,25,25
123361,29/03/2014,9:42:04,VIJAYA GROUN,1,92,92
123362,29/03/2014,9:42:30,BRITANNIA BR,1,26,26
123363,29/03/2014,9:43:00,COCONUT 1P  ,1,16,16
123364,29/03/2014,9:45:32,MILK 500ML  ,4,21,84
123365,29/03/2014,9:45:58,MILK 500ML  ,2,21,42
123365,29/03/2014,9:45:58,KELLOGG`S AL,1,148,148
123365,29/03/2014,9:45:58,KELLOGG`S EX,1,255,255
123366,29/03/2014,9:46:49,SPEARMINT CH,1,10,10
123366,29/03/2014,9:46:49,EVEREST TEA ,1,37,37
123366,29/03/2014,9:46:49,MAAZA 200ML ,1,12,12
123367,29/03/2014,9:49:57,PANTENE  S S,15,3,45
123367,29/03/2014,9:49:57,DAAWAT BASMA,1,165,165
123367,29/03/2014,9:49:57,MALTOVA 500G,1,186,186
123367,29/03/2014,9:49:57,BRITANNIA BR,1,26,26
123367,29/03/2014,9:49:57,RIN SUPEME 2,2,29,58
123367,29/03/2014,9:49:57,VIM BAR 400G,1,24,24
123367,29/03/2014,9:49:57,WHEEL GREEN ,1,23,23
123367,29/03/2014,9:49:57,FELIX WHITE ,1,38,38
123367,29/03/2014,9:49:57,KISSAN TOMAT,1,76,76
123367,29/03/2014,9:49:57,TANG 125G   ,3,30,90
123368,29/03/2014,9:50:13,MILK 500ML  ,1,21,21
123369,29/03/2014,9:51:17,SCOTCH BRITE,1,45,45
123369,29/03/2014,9:51:17,EGG         ,4,4,16
123370,29/03/2014,9:55:33,MILK 500ML  ,2,21,42
123371,29/03/2014,9:56:15,PRIYA RICE R,1,88,88
123372,29/03/2014,9:57:10,SARA HW MOP ,1,220,220
123373,29/03/2014,9:58:01,BRITANNIA SA,1,26,26
123374,29/03/2014,10:00:49,CARRY BAG   ,1,3,3
123374,29/03/2014,10:00:49,KAMAL CAKE 1,1,24,24
123374,29/03/2014,10:00:49,KAMAL SUGAR ,1,15,15
123374,29/03/2014,10:00:49,CHERRY 100GM,1,17,17
123374,29/03/2014,10:00:49,CADBURY DAIR,1,60,60
123374,29/03/2014,10:00:49,CADBURY DAIR,5,5,25
123374,29/03/2014,10:00:49,LIZOL FLOOR ,1,62,62
123374,29/03/2014,10:00:49,PANTENE  S S,5,3,15
123374,29/03/2014,10:00:49,THERMOCOL PL,25,3,75
123375,29/03/2014,10:01:15,RAJAS GARBAG,1,88,88
123376,29/03/2014,10:01:58,SPONGE      ,1,15,15
123376,29/03/2014,10:01:58,ORALB  BRUS,1,55,55
123376,29/03/2014,10:01:58,KURKURE 20/,1,20,20
123377,29/03/2014,10:07:06,EGG         ,12,4,48
123377,29/03/2014,10:07:06,JAGGRY 1P   ,1,64,64
123378,29/03/2014,10:07:44,MILK 500ML  ,2,21,42
123379,29/03/2014,10:08:22,SUNFEAST MAR,1,10,10
123380,29/03/2014,10:08:48,PAN CAKE MIX,1,175,175
123380,29/03/2014,10:08:48,DIET COKE TI,5,25,125
123381,29/03/2014,10:10:27,KURNOOL RICE,1,96,96
123382,29/03/2014,10:10:50,MAIDA 500GM ,1,19,19
123383,29/03/2014,10:14:44,MILK 500ML  ,4,21,84
123384,29/03/2014,10:15:47,MILK 500ML  ,3,21,63
123385,29/03/2014,10:18:09,TOOR DALL 50,1,42,42
123386,29/03/2014,10:19:20,EGG         ,12,4,48
123387,29/03/2014,10:24:29,SARA HW MOP ,1,220,220
123387,29/03/2014,10:24:29,KHARATA     ,1,55,55
123388,29/03/2014,10:24:48,KINLEY SODA ,1,18,18
123388,29/03/2014,10:24:48,HALDIRAM SQU,1,120,120
123389,29/03/2014,10:25:27,MILK 500ML  ,1,21,21
123389,29/03/2014,10:25:27,SUGAR 500GM ,1,17,17
123390,29/03/2014,10:26:43,MILK 500ML  ,2,21,42
123391,29/03/2014,10:29:19,TRESEMME SHA,1,68,68
123391,29/03/2014,10:29:19,MAAZA 500+10,1,35,35
123392,29/03/2014,10:33:39,CARRY BAG   ,1,3,3
123392,29/03/2014,10:33:39,DOUBLEMINT C,6,10,60
123392,29/03/2014,10:33:39,BRITANNIA BO,2,20,40
123392,29/03/2014,10:33:39,SURF EXCEL B,1,68,68
123392,29/03/2014,10:33:39,VIM BAR 265G,1,46,46
123392,29/03/2014,10:33:39,DOVE CREAM B,2,59,118
123393,29/03/2014,10:35:29,HERITAGE CUR,1,40,40
123393,29/03/2014,10:35:29,MILK 500ML  ,3,21,63
123393,29/03/2014,10:35:29,AMUL BUTTER ,1,36,36
123394,29/03/2014,10:36:11,CADBURY GEMS,1,35,35
123395,29/03/2014,10:36:40,250 ML PLAST,6,2,12
123395,29/03/2014,10:36:40,THUMSUP 2 LT,1,78,78
123396,29/03/2014,10:38:58,CARRY BAG   ,1,3,3
123396,29/03/2014,10:38:58,BRITANNIA WH,1,26,26
123396,29/03/2014,10:38:58,I D ROSE COO,1,35,35
123396,29/03/2014,10:38:58,DAIRY MILK  ,2,10,20
123396,29/03/2014,10:38:58,PIM POM LOLL,2,5,10
123396,29/03/2014,10:38:58,5 STAR CHOMP,4,15,60
123396,29/03/2014,10:38:58,NESTLE KITKA,2,10,20
123396,29/03/2014,10:38:58,BRITANNIA TI,1,18,18
123396,29/03/2014,10:38:58,GOOD DAY CHO,1,35,35
123396,29/03/2014,10:38:58,BANANA CHIPS,1,25,25
123396,29/03/2014,10:38:58,MAAZA 200ML ,4,12,48
123396,29/03/2014,10:38:58,I D DIAMIND ,1,30,30
123396,29/03/2014,10:38:58,PARLE HIDE &,2,20,40
123396,29/03/2014,10:38:58,ELITE DREAMS,1,50,50
123396,29/03/2014,10:38:58,MAGGI CHICKE,1,29,29
123396,29/03/2014,10:38:58,TROPICANA MI,1,99,99
123396,29/03/2014,10:38:58,KELLOGG`S CH,1,147,147
123397,29/03/2014,10:39:31,PIM POM LOLL,1,5,5
123398,29/03/2014,10:41:48,CARRY BAG   ,1,3,3
123398,29/03/2014,10:41:48,DURGA COW GH,1,375,375
123398,29/03/2014,10:41:48,MAAZA 200ML ,1,12,12
123398,29/03/2014,10:41:48,AMUL PURE GH,1,370,370
123399,29/03/2014,10:42:07,WALNUT 100G ,1,130,130
123399,29/03/2014,10:42:07,DURACELL AAA,1,25,25
123399,29/03/2014,10:42:07,DURACELL AAA,1,28,28
123400,29/03/2014,10:42:45,KURNOOL RICE,1,240,240
123400,29/03/2014,10:42:45,MILK 500ML  ,2,21,42
123400,29/03/2014,10:42:45,MAIDA 500GM ,1,19,19
123400,29/03/2014,10:42:45,JAGGRY 500GM,1,27,27
123400,29/03/2014,10:42:45,CHANA DALL 5,1,31,31
